zip,irs_returns,irs_pop,irs_income,statefips,state,irs_mean_hh_income,irs_ui_pct,irs_pct_with_Kinc,irs_avg_K_income,irs_K_inc_reliance,irs_pct_with_LLCinc,irs_LLC_inc_reliance,irs_avg_mort,irs_mort_inc_ratio,irs_SSI_reliance,irs_EITC_pct,irs_avg_AGI,irs_mean_ind_income
69129,600,1140,32624,31,"NE",54373.33,0,.25,2055,.0377943,.0833333,.0656878,475,.0087359,.0492276,.15,53106.67,28617.54
69130,2310,4680,120865,31,"NE",52322.51,.0562771,.1731602,1677.489,.0320606,.0822511,.0751251,511.2554,.0097712,.0346171,.1991342,51418.61,25825.86
69131,290,530,16711,31,"NE",57624.14,0,.2413793,1672.414,.0290228,.1034483,.0461971,0,0,.0469152,.1034483,56006.9,31530.19
69133,170,320,7312,31,"NE",43011.77,0,.1764706,647.0588,.0150438,0,0,0,0,.0434902,.1764706,42200,22850
69134,130,310,9192,31,"NE",70707.7,0,.2307692,1992.308,.0281767,0,0,0,0,0,0,67776.92,29651.61
69138,2050,4120,129125,31,"NE",62987.8,.0243902,.2292683,3890.732,.0617696,.1121951,.1274734,788.7805,.0125227,.0331152,.1560976,61183.9,31341.02
69140,780,1580,49679,31,"NE",63691.03,0,.2307692,2755.128,.0432577,.1282051,.0587572,502.5641,.0078907,.0383663,.1282051,61233.33,31442.4
69141,200,400,10826,31,"NE",54130,0,.15,295,.0054498,0,0,0,0,.0417513,.15,52955,27065
69143,680,1360,42814,31,"NE",62961.77,0,.1764706,1842.647,.0292661,.0735294,.0701406,1041.177,.0165366,.0389826,.1176471,61129.41,31480.88
69144,100,190,4662,31,"NE",46620,0,.3,2360,.050622,0,0,0,0,.0581296,0,44800,24536.84
69145,1370,2690,75195,31,"NE",54886.86,.0218978,.2043796,2865.693,.0522109,.0875912,.0594454,433.5766,.0078995,.0428087,.1605839,53651.82,27953.53
69146,120,210,5286,31,"NE",44050,0,.1666667,783.3333,.0177828,0,0,0,0,.0955354,0,43000,25171.43
69147,270,490,10726,31,"NE",39725.93,0,.2222222,1462.963,.0368264,0,0,0,0,.0610666,.1851852,38762.96,21889.8
69149,340,610,18468,31,"NE",54317.65,0,.2647059,1600,.0294564,0,0,291.1765,.0053606,.0378493,.1176471,52752.94,30275.41
69150,210,470,14414,31,"NE",68638.09,0,.2857143,1880.952,.0274039,.1428571,.0415568,609.5238,.0088803,.038643,.1428571,65004.76,30668.09
69151,340,700,16566,31,"NE",48723.53,0,.1764706,2291.177,.047024,0,0,891.1765,.0182905,.0319932,.1764706,47802.94,23665.71
69152,390,770,22512,31,"NE",57723.08,0,.4102564,12417.95,.2151297,.1794872,.0467751,0,0,.033049,.1025641,55405.13,29236.36
69153,2810,5320,144467,31,"NE",51411.74,.024911,.1921708,2192.883,.0426533,.0925267,.0843653,639.1459,.0124319,.0388186,.1886121,50042.7,27155.45
69154,540,1050,25598,31,"NE",47403.7,0,.2407407,3166.667,.0668021,.0740741,.0355497,0,0,.0432065,.2222222,46074.07,24379.05
69155,440,890,25140,31,"NE",57136.36,0,.2045455,3709.091,.0649165,.0909091,.0342482,404.5454,.0070804,.0356006,.1363636,54913.64,28247.19
69156,360,650,19458,31,"NE",54050,0,.1944444,1250,.0231267,.0833333,.0316579,594.4445,.010998,.0323774,.1388889,52869.45,29935.38
69162,3780,7470,272809,31,"NE",72171.7,.0132275,.2301587,4009.259,.0555517,.0793651,.0293759,1218.519,.0168836,.0221107,.1375661,71121.43,36520.62
69163,410,870,23410,31,"NE",57097.56,0,.3170732,8785.366,.1538659,.0731707,.0055959,175.6098,.0030756,.0325075,.1219512,54797.56,26908.05
69165,760,1640,47386,31,"NE",62350,.0263158,.2105263,2556.579,.0410037,.0657895,.0229393,1007.895,.0161651,.0331533,.1184211,61243.42,28893.9
69166,260,520,16795,31,"NE",64596.15,0,.4615385,19673.08,.3045549,.1923077,.0445371,280.7692,.0043465,.0388806,.1538462,61484.62,32298.08
69167,150,310,8931,31,"NE",59540,0,.3333333,7580,.1273094,0,0,0,0,.0410928,.1333333,57453.33,28809.68
69168,110,210,5501,31,"NE",50009.09,0,.1818182,1700,.0339938,0,0,0,0,.0779858,.1818182,47963.64,26195.24
69169,250,550,15748,31,"NE",62992,0,.24,2204,.0349886,0,0,0,0,.0462916,.12,60440,28632.73
69170,160,300,6712,31,"NE",41950,0,.125,381.25,.0090882,0,0,0,0,0,.125,41081.25,22373.33
69201,1930,3570,106748,31,"NE",55309.84,.015544,.2590674,7571.502,.1368925,.1088083,.076526,354.9223,.006417,.0371904,.1606218,53395.86,29901.4
69210,1120,2060,59437,31,"NE",53068.75,.0178571,.2410714,5902.679,.111227,.125,.1375406,181.25,.0034154,.0393021,.1517857,51216.96,28852.91
69211,150,330,11194,31,"NE",74626.66,0,.4,23053.33,.3089155,0,0,0,0,0,.1333333,71806.66,33921.21
69217,240,470,10182,31,"NE",42425,0,.25,2900,.0683559,0,0,0,0,.0516598,.1666667,41375,21663.83
69301,4710,9420,277736,31,"NE",58967.3,.0233546,.1868365,3115.287,.0528307,.0636943,.0284839,620.8068,.010528,.0343888,.1549894,57715.29,29483.65
69333,110,240,8132,31,"NE",73927.27,0,.4545455,8709.091,.1178062,0,0,0,0,.0378751,.1818182,69118.18,33883.33
69334,960,1990,45644,31,"NE",47545.83,.0208333,.15625,1534.375,.0322715,.0625,.0197616,372.9167,.0078433,.0387565,.2083333,45946.88,22936.68
69336,1070,2130,69391,31,"NE",64851.4,.0186916,.2056075,3750.467,.0578317,.1121495,.2525832,457.9439,.0070614,.025205,.1962617,62747.66,32577.93
69337,2680,5020,131238,31,"NE",48969.4,.0223881,.2164179,2454.851,.0501303,.0895522,.0453375,584.7015,.0119401,.0377254,.1679104,47979.85,26143.03
69339,680,1280,31285,31,"NE",46007.35,.0441176,.2794118,3647.059,.0792712,.1029412,.01253,286.7647,.006233,.0439827,.1617647,44885.29,24441.41
69341,4940,9850,254973,31,"NE",51613.97,.0323887,.145749,1698.381,.0329054,.062753,.037553,973.4818,.0188608,.0320622,.1902834,50814.78,25885.58
69343,1070,2050,54288,31,"NE",50736.45,.0186916,.2429907,4278.505,.084328,.0747664,.0382221,208.4112,.0041077,.040893,.2149533,49196.26,26481.95
69345,200,410,9113,31,"NE",45565,0,.2,930,.0204104,0,0,0,0,.0425765,.15,44110,22226.83
69346,250,480,16091,31,"NE",64364,0,.44,8140,.1264682,.12,.0185818,0,0,.0399602,.12,61860,33522.92
69347,560,1040,27197,31,"NE",48566.07,0,.3214286,5658.929,.1165202,.0892857,.0266206,105.3571,.0021694,.0367688,.125,46325,26150.96
69348,660,1330,36819,31,"NE",55786.36,0,.2424242,2515.152,.0450854,.0909091,.0268611,437.8788,.0078492,.0387028,.1212121,52722.73,27683.46
69350,200,380,13397,31,"NE",66985,0,.3,7250,.1082332,.15,.0363514,0,0,.0370232,.15,64000,35255.26
69352,230,460,9486,31,"NE",41243.48,0,.1304348,230.4348,.0055872,0,0,0,0,.0301497,.2173913,40517.39,20621.74
69356,750,1490,34014,31,"NE",45352,.04,.1066667,690.6667,.015229,.0533333,.0316928,622.6667,.0137296,.0340154,.1866667,44449.33,22828.19
69357,1640,3150,88293,31,"NE",53837.2,.0243902,.152439,2634.756,.0489393,.0670732,.0366847,759.1464,.0141008,.0284507,.1646342,52725.61,28029.52
69358,820,1680,37992,31,"NE",46331.71,.0243902,.1341463,969.5122,.0209255,.0731707,.0136871,535.3658,.0115551,.0276374,.1951219,45401.22,22614.29
69360,540,1070,23771,31,"NE",44020.37,0,.2592593,4537.037,.1030668,.0740741,.0205292,0,0,.0424467,.1851852,42703.7,22215.89
69361,7580,15110,403231,31,"NE",53196.7,.0369393,.1503958,1982.454,.0372665,.0633245,.0541625,829.9472,.0156015,.0335044,.2269129,52354.75,26686.37
69366,110,260,7523,31,"NE",68390.91,0,.4545455,21327.27,.3118437,.2727273,.0927821,0,0,0,0,64781.82,28934.62
69367,100,180,4091,31,"NE",40910,0,.3,3530,.086287,0,0,0,0,.0425324,0,40330,22727.78
70001,18690,32620,1132577,22,"LA",60598.02,.0246121,.1701445,1811.932,.0299008,.0652755,.0701586,1251.311,.0206494,.0270269,.1824505,59572.5,34720.32
70002,9690,17380,792833,22,"LA",81819.71,.0165119,.25387,4161.403,.0508606,.1083591,.1410991,1381.63,.0168863,.0312992,.1744066,80179.36,45617.55
70003,19270,35520,1133546,22,"LA",58824.39,.0228334,.1494551,1848.677,.031427,.0550078,.0414169,1199.637,.0203935,.0300711,.1920083,58038.92,31912.89
70005,12410,21530,1466269,22,"LA",118152.2,.016116,.3182917,15568.01,.1317623,.1498791,.1640408,2320.064,.0196362,.0241409,.1079774,115482.9,68103.53
70006,7440,14060,493777,22,"LA",66367.88,.0201613,.2163979,2982.93,.0449454,.094086,.0723262,1331.586,.0200637,.0377802,.1747312,65305.64,35119.27
70030,1800,3690,125573,22,"LA",69762.78,.0222222,.1333333,6594.444,.0945267,.0555556,.0105198,1260.556,.0180692,.0197734,.2055556,69074.45,34030.63
70031,680,1290,32912,22,"LA",48400,.0441176,.0735294,213.2353,.0044057,0,0,1055.882,.0218158,.0270418,.2205882,48080.88,25513.18
70032,1820,3530,73322,22,"LA",40286.81,.0274725,.0769231,363.1868,.009015,.0274725,.0332097,510.989,.0126838,.0181664,.3021978,39841.76,20771.11
70036,450,900,23885,22,"LA",53077.78,0,.1333333,411.1111,.0077454,.0666667,.0336613,1071.111,.02018,.0338706,.2444444,52426.67,26538.89
70037,7050,14940,499916,22,"LA",70910.07,.0198582,.1503546,1653.05,.0233119,.0808511,.0940758,1930.922,.0272306,.0216036,.1886525,69749.36,33461.58
70039,1320,2760,62338,22,"LA",47225.76,.030303,.0757576,222.7273,.0047162,.030303,.021223,1300,.0275274,.0176778,.3560606,46846.21,22586.23
70040,490,940,21079,22,"LA",43018.37,0,.0408163,883.6735,.0205418,0,0,448.9796,.0104369,.0178851,.3673469,42781.63,22424.47
70041,1000,2120,42010,22,"LA",42010,0,.04,225,.0053559,.04,.0602238,339,.0080695,.0195906,.39,41067,19816.04
70043,7900,16140,307493,22,"LA",38923.16,.0291139,.0607595,339.3671,.0087189,.0291139,.0222021,534.1772,.0137239,.0165012,.3594937,38530.89,19051.61
70047,5850,11750,450685,22,"LA",77040.17,.0239316,.1794872,1491.795,.0193639,.0683761,.0637807,2156.068,.0279863,.0233334,.1555556,75935.9,38356.17
70049,1030,2060,37901,22,"LA",36797.09,.0485437,.0194175,132.0388,.0035883,0,0,656.3107,.0178359,.0247487,.4271845,36599.03,18398.54
70051,920,1930,40738,22,"LA",44280.43,.0217391,.0652174,105.4348,.0023811,0,0,931.5217,.0210369,.0257008,.3478261,44014.13,21107.77
70052,1630,3250,87693,22,"LA",53799.39,.0306748,.1349693,553.9877,.0102973,.0368098,.0271173,1102.454,.0204919,.0334576,.2453988,53493.86,26982.46
70053,6810,12810,300785,22,"LA",44168.14,.030837,.0763583,785.4626,.0177835,.0367107,.0527453,804.699,.018219,.0214805,.3113069,43602.64,23480.48
70056,17270,35130,837725,22,"LA",48507.53,.0277939,.0839606,916.4447,.0188928,.0457441,.0476505,1013.665,.0208971,.0271402,.3039954,47870.06,23846.43
70057,1840,3600,102007,22,"LA",55438.59,.0434783,.1032609,436.4131,.007872,.0326087,.0087837,1505.978,.0271648,.0219887,.2826087,55021.74,28335.28
70058,17710,35380,773307,22,"LA",43664.99,.0338792,.0587239,600.9599,.013763,.0304912,.0417441,1134.783,.0259884,.0213162,.3483907,43161.61,21857.18
70062,7040,13690,261545,22,"LA",37151.28,.0227273,.0568182,348.0114,.0093674,.0213068,.0476094,518.608,.0139594,.0184901,.375,36792.9,19104.82
70065,23380,44990,1370545,22,"LA",58620.4,.0235244,.1377245,2190.719,.0373713,.0607357,.0708266,1271.6,.0216921,.0274745,.2301112,57605.43,30463.32
70067,1270,2590,71655,22,"LA",56421.26,.023622,.1023622,375.5905,.0066569,.0708661,.0501012,1213.386,.0215058,.0232503,.2204724,55400.79,27666.02
70068,14260,29080,741331,22,"LA",51986.75,.0329593,.0925666,960.0281,.0184668,.0322581,.0263324,1566.55,.0301336,.0218539,.2882188,51505.82,25492.81
70070,5820,12230,421438,22,"LA",72412.03,.0223368,.1683849,1153.608,.0159312,.0532646,.0353575,2105.498,.0290766,.0235954,.1649484,71764.95,34459.36
70071,1610,3140,81049,22,"LA",50340.99,.0248447,.1304348,567.7018,.0112771,.0248447,.0096732,876.3975,.0174092,.0284026,.3043478,49924.84,25811.78
70072,24650,48890,1126970,22,"LA",45718.86,.0283976,.0689655,395.4564,.0086497,.030426,.0379176,1027.059,.0224647,.0221399,.3066937,45264.79,23051.13
70075,2140,4500,108517,22,"LA",50708.88,.0233645,.0981308,482.243,.00951,.0420561,.0184487,1133.645,.0223559,.0153985,.2383178,50243.93,24114.89
70079,1420,2760,85808,22,"LA",60428.17,.0211268,.1478873,441.5493,.007307,.028169,.0080529,1155.634,.0191241,.0314889,.1478873,60040.84,31089.86
70080,660,1360,33116,22,"LA",50175.76,.030303,.0909091,109.0909,.0021742,0,0,792.4243,.015793,.0285663,.2878788,49924.24,24350
70083,990,2010,42793,22,"LA",43225.25,0,.040404,284.8485,.0065899,.020202,.0221999,630.303,.0145818,.0241628,.3737374,42900,21290.05
70084,3150,6360,130078,22,"LA",41294.6,.0380952,.0666667,222.2222,.0053814,.0190476,.0149218,634.9207,.0153754,.0301819,.3555556,41000.32,20452.52
70085,1650,3500,71197,22,"LA",43149.7,.030303,.0666667,296.3636,.0068683,.0363636,.0112786,424.8485,.0098459,.0233858,.3272727,42619.39,20342
70086,960,1880,33772,22,"LA",35179.17,.0625,.0520833,71.875,.0020431,.0208333,.0173813,365.625,.0103932,.0235106,.40625,34997.92,17963.83
70087,3490,7030,172144,22,"LA",49324.93,.0315186,.0744986,261.0315,.0052921,.0286533,.0191003,1510.029,.0306139,.0153767,.2865329,48893.98,24487.05
70090,3520,7050,182641,22,"LA",51886.65,.0426136,.1107955,651.7045,.0125602,.0340909,.0229905,744.3182,.0143451,.0226017,.2784091,51463.07,25906.53
70091,140,280,5834,22,"LA",41671.43,0,0,0,0,0,0,0,0,0,.2857143,40842.86,20835.71
70092,2920,6150,99255,22,"LA",33991.44,.0308219,.0308219,55.82192,.0016422,.010274,.0032542,436.9863,.0128558,.0172586,.4280822,33649.32,16139.02
70094,13550,27020,491812,22,"LA",36296.09,.0391144,.0361624,116.1624,.0032004,.0140221,.0097273,651.4391,.0179479,.0207742,.3675277,36003.98,18201.78
70112,1520,2150,184852,22,"LA",121613.2,.0197368,.2039474,14430.92,.1186625,.0921053,.1342534,1234.868,.0101541,.0098944,.1907895,120138.8,85977.67
70113,2960,5230,98783,22,"LA",33372.64,.0337838,.0506757,848.6486,.0254295,.0236486,.0373951,492.5676,.0147596,.0092526,.4628378,32774.66,18887.76
70114,9060,17860,323767,22,"LA",35735.87,.0386313,.0551876,263.245,.0073664,.0198676,.0257407,706.2914,.0197642,.0179234,.4547461,35303.2,18128.05
70115,15250,24680,1547911,22,"LA",101502.4,.0222951,.255082,12772.66,.125836,.1088525,.1099256,2321.312,.0228695,.015008,.1632787,99261.97,62719.25
70116,5010,7530,269744,22,"LA",53841.12,.0259481,.1377245,5170.06,.0960244,.0578842,.081974,871.2575,.016182,.0199967,.3153692,52854.09,35822.58
70117,11780,20530,379895,22,"LA",32249.15,.0348048,.0551783,551.9525,.0171153,.024618,.0153727,470.034,.0145751,.0115795,.4269949,31734.63,18504.38
70118,12830,22030,1312743,22,"LA",102318.2,.0210444,.233827,16526.03,.161516,.106781,.1337147,1915.9,.0187249,.0176996,.228371,100367.2,59588.88
70119,16590,26730,701051,22,"LA",42257.45,.0307414,.0952381,1341.169,.0317381,.0391802,.0558019,677.0947,.0160231,.0121418,.3086196,41405.48,26227.12
70121,5780,9600,273755,22,"LA",47362.46,.0276817,.1228374,679.2388,.0143413,.0467128,.0400833,1011.419,.0213549,.0246425,.2197232,46604.15,28516.15
70122,14470,26370,643150,22,"LA",44447.13,.0331721,.0801659,838.3552,.0188619,.0290256,.0462256,1076.849,.0242276,.0197481,.3407049,43905.88,24389.46
70123,13350,23670,1045319,22,"LA",78301.05,.0194757,.2292135,3675.356,.0469388,.0898876,.0947165,1622.322,.020719,.0275667,.1250936,77102.47,44162.19
70124,9660,18420,1169019,22,"LA",121016.5,.0134576,.3447205,7539.441,.062301,.1759834,.1406821,3884.472,.0320987,.0154634,.0672878,118171.1,63464.66
70125,6600,11700,360325,22,"LA",54594.7,.0257576,.1469697,1842.424,.0337473,.0590909,.0725845,1287.121,.0235759,.016302,.3106061,53451.21,30797.01
70126,11170,22680,340649,22,"LA",30496.78,.034915,.0304387,182.0054,.005968,.0089526,.0058829,540.0179,.0177074,.0190636,.4888093,30184.06,15019.8
70127,9500,18630,291925,22,"LA",30728.95,.0347368,.0242105,123.8947,.0040319,.0063158,.0010688,556.5263,.0181108,.0177785,.4789474,30463.37,15669.62
70128,7810,15430,311697,22,"LA",39909.99,.0384123,.0448143,332.6505,.008335,.0268886,.0221176,1113.316,.0278957,.0196377,.3854033,39495.01,20200.71
70129,3580,7530,119018,22,"LA",33245.25,.027933,.0530726,252.2346,.0075871,.0446927,.0222907,473.743,.0142499,.0198205,.4189944,32808.1,15805.84
70130,7570,10680,1513880,22,"LA",199984.1,.0211361,.2417437,62286.26,.311456,.1162483,.0833653,1864.861,.009325,.0080581,.1492735,197721.4,141749.1
70131,11840,22960,775844,22,"LA",65527.36,.0287162,.1216216,2191.892,.03345,.0515203,.0940949,1658.784,.0253144,.0222867,.2787162,64470.78,33791.11
70301,18700,37610,1187625,22,"LA",63509.36,.0176471,.1481283,1875.401,.0295295,.0588235,.0710704,1110.749,.0174895,.0183113,.215508,62772.14,31577.37
70339,2400,4910,157061,22,"LA",65442.08,.0333333,.1333333,854.1667,.0130523,.0583333,.0198394,943.75,.0144211,.0206226,.1583333,64654.17,31987.98
70341,1470,3040,67211,22,"LA",45721.77,.0408163,.0884354,422.449,.0092396,.0340136,.0634271,548.9796,.012007,.022898,.3605442,45403.4,22108.88
70342,2170,4780,179756,22,"LA",82836.87,.0138249,.1336406,3684.332,.044477,.078341,.1300151,1040.553,.0125615,.0149814,.2304147,82150.69,37605.86
70343,2450,5420,184843,22,"LA",75446.13,.0081633,.1387755,1100.816,.0145908,.0693878,.089833,1108.571,.0146936,.0184914,.155102,74558.37,34103.88
70344,2130,4560,103174,22,"LA",48438.5,.0187793,.0657277,181.6901,.0037509,.0375587,.0241921,346.4789,.007153,.0176304,.286385,47860.56,22625.88
70345,4040,8790,353145,22,"LA",87412.13,.0074257,.1386139,3838.366,.0439111,.0643564,.1759051,781.6832,.0089425,.0137026,.1683168,85190.1,40175.77
70346,4520,9390,201114,22,"LA",44494.25,.0331858,.1017699,1427.434,.0320813,.0420354,.0333194,652.4337,.0146633,.0278548,.4026549,44135.18,21417.89
70353,470,1060,17430,22,"LA",37085.11,0,0,0,0,0,0,0,0,.0279403,.3617021,36657.45,16443.4
70354,2030,4590,112610,22,"LA",55472.91,.0098522,.1182266,838.4236,.0151141,.044335,.0576947,440.8867,.0079478,.0180623,.2068966,54934.48,24533.77
70355,400,810,21185,22,"LA",52962.5,0,.125,415,.0078357,0,0,600,.0113288,.0163795,.175,52595,26154.32
70356,1020,2110,54539,22,"LA",53469.61,0,.0490196,173.5294,.0032454,.0196078,.0583252,388.2353,.0072609,.0178588,.3431373,53096.08,25847.87
70357,1230,2550,72589,22,"LA",59015.45,0,.0813008,2034.146,.034468,.0487805,.1527229,319.5122,.005414,.0170687,.2601626,58598.38,28466.28
70358,480,930,22904,22,"LA",47716.67,0,.1041667,620.8333,.0130108,0,0,566.6667,.0118757,.0339679,.2291667,47325,24627.96
70359,3880,8340,207610,22,"LA",53507.73,.0128866,.064433,286.0825,.0053466,.0309278,.0144357,1207.217,.0225615,.013954,.2757732,53061.86,24893.29
70360,12420,25250,1194565,22,"LA",96180.76,.0128824,.1835749,5445.169,.0566139,.1062802,.1657172,1910.467,.0198633,.0165751,.1570048,94814.41,47309.5
70363,10780,23900,474972,22,"LA",44060.48,.0157699,.0519481,294.6197,.0066867,.0250464,.0382549,459.462,.010428,.0196454,.312616,43699.26,19873.3
70364,12930,26710,691090,22,"LA",53448.57,.0146945,.0858469,812.761,.0152064,.0363496,.0350577,843.2328,.0157765,.0192131,.2242846,52994.28,25873.83
70372,1190,2410,58714,22,"LA",49339.5,.0252101,.0840336,238.6555,.004837,.0336134,.0219879,586.5546,.0118881,.0221753,.2605042,48909.24,24362.66
70373,2970,6490,197316,22,"LA",66436.37,.010101,.1212121,3476.768,.0523323,.050505,.0714387,772.3906,.011626,.0182398,.1784512,65776.43,30403.08
70374,2930,6260,183583,22,"LA",62656.31,.0068259,.109215,2543.003,.0405865,.0477816,.0672775,778.8396,.0124303,.0173763,.1740614,61895.22,29326.36
70375,170,360,13393,22,"LA",78782.35,0,0,0,0,0,0,935.2941,.0118719,.0274024,.1764706,78123.53,37202.78
70377,1490,3360,74870,22,"LA",50248.32,0,.0671141,299.3289,.005957,.0134228,.002137,363.7584,.0072392,.0174836,.261745,49894.63,22282.74
70380,8530,18340,450321,22,"LA",52792.61,.0222743,.0961313,840.9144,.0159286,.052755,.0767874,514.3025,.0097419,.0235365,.2438453,52199.18,24554.04
70390,2740,5740,145198,22,"LA",52991.97,.0328467,.1386861,1760.584,.0332236,.0729927,.0206132,730.292,.0137812,.0228102,.3065693,52463.14,25295.82
70392,3720,7970,193778,22,"LA",52090.86,.0295699,.0806452,782.7957,.0150275,.0456989,.0478228,718.0107,.0137838,.0196978,.2956989,51516.67,24313.43
70393,390,810,18337,22,"LA",47017.95,0,0,0,0,0,0,969.2308,.0206141,.0188144,.3076923,46894.87,22638.27
70394,6220,12820,346098,22,"LA",55642.77,.0144695,.1093248,899.8392,.0161717,.0418006,.0467527,845.1768,.0151893,.0215257,.2427653,55141.96,26996.72
70395,2260,4540,155879,22,"LA",68973.01,.0176991,.1150443,1043.363,.0151271,.0486726,.0454583,1011.947,.0146716,.0170645,.1902655,68067.7,34334.58
70397,490,1080,24570,22,"LA",50142.86,0,.0612245,2261.225,.0450956,0,0,436.7347,.0087098,.0256003,.3265306,49340.82,22750
70401,7510,14470,376786,22,"LA",50171.24,.0252996,.114514,1489.081,.02968,.0545939,.0784291,1060.453,.0211367,.0246161,.3315579,49419.84,26039.12
70403,10800,21790,530776,22,"LA",49145.93,.0268519,.0916667,579.537,.0117922,.0416667,.0567188,1245.648,.0253459,.0220507,.3203704,48521.11,24358.7
70420,3640,7230,228882,22,"LA",62879.67,.0192308,.1620879,2559.89,.0407109,.0714286,.047199,1843.681,.0293208,.0297708,.1785714,61882.14,31657.26
70422,5190,10930,232128,22,"LA",44726.01,.0423892,.088632,1344.894,.0300696,.0423892,.0568393,752.2158,.0168183,.0225221,.3641618,44137.77,21237.7
70426,1770,3830,71065,22,"LA",40149.72,.0338983,.0564972,337.8531,.0084148,.0169492,.0028425,548.0226,.0136495,.0256104,.3672316,39861.58,18554.83
70427,6630,13730,255741,22,"LA",38573.3,.0286576,.0693816,441.1765,.0114374,.0241327,.0252638,496.2292,.0128646,.0327284,.3891403,38237.41,18626.44
70431,2260,4620,150156,22,"LA",66440.71,.0221239,.159292,1598.673,.0240616,.0663717,.0444737,1803.982,.0271518,.0309412,.1769911,65550.88,32501.3
70433,15750,31470,1602873,22,"LA",101769.7,.0184127,.2374603,6167.746,.0606049,.1104762,.1899807,2563.619,.0251904,.0220523,.1485714,99886.54,50933.36
70435,7710,16070,561219,22,"LA",72791.05,.0181582,.1763943,2049.805,.0281601,.0843061,.0692813,2187.419,.0300507,.0288426,.1789883,71661.73,34923.4
70436,230,500,8695,22,"LA",37804.35,0,.0869565,304.3478,.0080506,0,0,0,0,0,.5652174,37260.87,17390
70437,3270,6610,215863,22,"LA",66013.15,.0183486,.1681957,2684.709,.0406693,.0856269,.0817648,1731.498,.0262296,.0356013,.1926606,64796.64,32657.04
70438,7000,15200,334048,22,"LA",47721.14,.0242857,.0842857,792.4286,.0166054,.0385714,.0196229,831,.0174137,.0245564,.3257143,47224.29,21976.84
70441,2050,4350,77603,22,"LA",37855.12,.0341463,.0487805,376.5854,.0099481,.0146341,.0097548,471.7073,.0124609,.0273443,.4487805,37509.27,17839.77
70442,180,390,9661,22,"LA",53672.22,0,0,0,0,0,0,1166.667,.0217369,.0420246,.1666667,53300,24771.79
70443,4120,8950,171591,22,"LA",41648.3,.0461165,.065534,416.0194,.0099889,.0291262,.0283931,789.0777,.0189462,.0208053,.3737864,41225.73,19172.18
70444,3910,8380,171461,22,"LA",43851.92,.056266,.0792839,1043.734,.0238013,.0358056,.0152454,710.2302,.0161961,.0259243,.3554987,43403.07,20460.74
70445,4490,8960,245534,22,"LA",54684.63,.0222717,.1314031,1618.931,.0296049,.0512249,.055642,1449.666,.0265096,.0328468,.247216,53822.27,27403.35
70446,2490,5560,130900,22,"LA",52570.28,.0321285,.0963855,525.7028,.01,.0321285,.0102827,1470.683,.0279756,.0216119,.2449799,52075.9,23543.17
70447,5530,12720,583882,22,"LA",105584.4,.0144665,.2368897,3152.441,.0298571,.113924,.1267653,3902.893,.0369647,.0170514,.0958409,103764.2,45902.67
70448,11230,23320,977440,22,"LA",87038.29,.0186999,.2315227,2885.842,.033156,.1015138,.0816101,2852.182,.0327693,.0208668,.1211042,85512.91,41914.24
70449,1480,2970,95470,22,"LA",64506.76,.027027,.1081081,979.7297,.015188,.0472973,.0261862,1937.838,.0300409,.0219336,.1756757,63931.08,32144.78
70450,990,2150,46668,22,"LA",47139.39,.020202,.0808081,1413.131,.0299777,.020202,.0058498,722.2222,.015321,.0297206,.3232323,46803.03,21706.05
70452,5410,11060,282287,22,"LA",52178.74,.0221811,.1146026,710.3512,.0136138,.0499076,.0395838,1159.15,.022215,.0331755,.2384473,51626.99,25523.24
70453,480,1010,22252,22,"LA",46358.33,0,0,0,0,0,0,879.1667,.0189646,.0272784,.2916667,46104.17,22031.68
70454,12480,25510,670119,22,"LA",53695.43,.0304487,.1089744,823.718,.0153406,.0392628,.0302633,1439.824,.0268146,.0229273,.2371795,53079.57,26268.88
70455,790,1610,47216,22,"LA",59767.09,.0506329,.1012658,382.2785,.0063961,.0379747,.0276389,1500,.0250974,.0286555,.2025317,59224.05,29326.71
70456,1150,2480,41650,22,"LA",36217.39,.0347826,.0347826,310.4348,.0085714,0,0,563.4783,.0155582,.0202161,.4608696,35900,16794.36
70458,16120,31560,942017,22,"LA",58437.78,.0235732,.1526055,1556.762,.0266396,.0595534,.0498303,1525.248,.0261004,.0321374,.1985112,57661.04,29848.45
70460,9640,19120,440444,22,"LA",45689.21,.030083,.090249,491.0788,.0107482,.0311203,.0283941,1082.78,.0236988,.0263938,.2748963,45249.89,23035.77
70461,12320,25760,853734,22,"LA",69296.59,.0227273,.1607143,2287.825,.033015,.0649351,.0759183,1975.081,.0285019,.0233808,.2012987,68318.91,33141.85
70462,2340,4790,152685,22,"LA",65250,.0299145,.1111111,5159.402,.0790713,.0555556,.0430953,1394.444,.0213708,.0253463,.2564103,64380.34,31875.78
70466,3190,6860,130445,22,"LA",40891.85,.031348,.0626959,139.4984,.0034114,.0282132,.0188049,788.7147,.0192878,.0186055,.3416928,40493.42,19015.31
70471,9920,20510,1140189,22,"LA",114938.4,.016129,.3054436,6848.387,.0595831,.141129,.1233532,3232.863,.0281269,.0212246,.0977823,112689.1,55591.86
70501,12620,23620,395311,22,"LA",31324.17,.026149,.044374,873.5341,.0278869,.022187,.035825,398.0983,.012709,.018001,.4413629,30959.75,16736.28
