zip,pct_dis,pct_dis_pop18_64,pct_dis_pop65over,age_adj_dis18_64,age2_adj_dis18_64
2045,14.2,13.8,26.4,1.413952,3.750255
2047,88.8,,88.8,,
2048,7.1,5.6,32.9,-2.391384,.4856811
2050,9.7,7.4,29.5,-2.79064,-1.32266
2051,9.7,7.4,29.5,-2.79064,-1.32266
2052,5,2.7,24.1,-6.52286,-5.780252
2053,6.7,3,43.5,-5.785506,-4.025321
2054,8.9,6.9,29.4,-3.116107,-1.565402
2055,7.2,4.3,27.2,-5.525231,-4.972234
2056,5.1,3.4,22.7,-5.752366,-3.432751
2059,9.7,7.4,29.5,-2.79064,-1.32266
2060,7.2,4.3,27.2,-5.525231,-4.972234
2061,8,6,27.3,-3.618594,-3.581587
2062,11.2,8.1,33.6,-2.619701,-2.807147
2065,9.7,7.4,29.5,-2.79064,-1.32266
2066,7.2,4.3,27.2,-5.525231,-4.972234
2067,8.1,5.1,32.2,-5.333892,-4.214949
2070,6.7,5.6,25,-4.202259,-4.192176
2071,7.7,10.2,11.2,3.942092,8.864189
2072,12,9.4,32.6,-.9755932,.5080389
2081,8.7,4.5,31.6,-5.217323,-4.616815
2090,5.9,1.6,24.4,-7.01395,-7.281473
2093,6.7,5.6,25,-4.202259,-4.192176
2108,9.6,7.9,21.8,-4.571352,-4.780213
2109,10.3,6.8,36.2,-5.706018,.1637061
2110,16.1,12.9,24,-2.851723,-.3577047
2111,12.4,7.2,44.4,-3.194468,-.3624218
2112,10.3,6.8,36.2,-5.706018,.1637061
2113,8.2,4.7,37,-8.296284,1.947476
2114,5.6,4,21.2,-8.598962,-5.29947
2115,8.7,4.9,55.5,-5.325244,-3.146655
2116,6.5,5.1,17.9,-6.756104,-4.448353
2117,6.5,5.1,17.9,-6.756104,-4.448353
2118,12.7,11.5,35.2,1.465669,5.004865
2119,17.7,15.6,54.7,5.169441,4.254938
2120,12.2,9.5,60.4,-.1799765,1.042026
2121,19.3,19.5,45.1,9.624616,9.072039
2122,16.4,14.8,53.4,5.718106,6.299401
2123,8.7,4.9,55.5,-5.325244,-3.146655
2124,16.1,14.9,46.2,5.050714,5.167586
2125,11.5,10.4,36.4,.0759176,1.360669
2126,16.5,15.3,37.6,4.882947,5.270612
2127,9.8,6.9,44.3,-5.706698,-.8992578
2128,13.3,10.9,55.6,1.691133,1.918325
2129,8.8,7.3,34.7,-3.847536,-2.500232
2130,9.7,6.8,37.7,-4.375139,-3.986599
2131,12.7,10.8,42,.9611157,1.119699
2132,10.6,6.6,37.3,-3.992151,-4.237445
2133,9.6,7.9,21.8,-4.571352,-4.780213
2134,8.4,5.7,47.6,-5.997843,1.865534
2135,11.7,5.8,50.8,-6.572661,-.3121015
2136,10.1,8.1,39.8,-1.580797,-2.267973
2137,10.1,8.1,39.8,-1.580797,-2.267973
2138,5.1,3.2,22.8,-8.785529,-4.723514
2139,7.3,5.1,34.3,-7.089432,-3.270319
2140,8.2,5.4,31.6,-6.406122,-4.53216
2141,9.4,6.2,35.6,-5.745085,-4.314818
2142,2.7,1.6,12.7,-12.22945,-14.07396
2143,6.8,4.2,37.2,-7.756499,-3.214676
2144,7.2,4.3,34.8,-8.044815,-3.304414
2145,10.6,8.5,42.8,-1.855844,.0744181
2148,10.5,7.9,38.4,-2.333552,-1.556791
2149,11.8,8.8,43.8,-.479006,.028199
2150,11.3,9.8,50.4,.7310427,-.1354601
2151,14.5,12.1,41,2.266482,2.578996
2152,11.8,11,24.8,.5138836,2.988947
2153,8.4,5,32.1,-5.766416,-4.271358
2155,8.4,5,32.1,-5.766416,-4.271358
2156,8.4,5,32.1,-5.766416,-4.271358
2163,3.4,1.5,,-13.87578,11.36731
2169,11.6,8.4,34.3,-2.381816,-1.280437
2170,10,6.7,31.7,-4.092351,-2.232825
2171,9.8,7.5,32.7,-4.323076,-3.206693
2176,9.2,5.6,35.7,-4.170931,-2.978535
2180,11.3,7.7,32.4,-2.920183,-3.481164
2184,10.9,7.3,37.9,-2.5558,-1.428711
2185,10.9,7.3,37.9,-2.5558,-1.428711
2186,8.8,5.3,36.5,-4.78567,-5.308032
2187,8.8,5.3,36.5,-4.78567,-5.308032
2188,12.8,9.8,30.6,-.5098831,-.919449
2189,12.3,11.7,31.7,1.217242,1.500634
2190,9.7,6.4,32.2,-4.052351,-4.091506
2191,14.3,10.1,34.9,-.6332058,1.075587
2196,12.4,7.2,44.4,-3.194468,-.3624218
2199,5.1,0,17.1,-12.66815,-17.21883
2204,11.3,9.8,50.4,.7310427,-.1354601
2205,12.4,7.2,44.4,-3.194468,-.3624218
2206,11.3,9.8,50.4,.7310427,-.1354601
2210,7.3,6.7,15.8,-4.997757,.1990263
2211,10.3,6.8,36.2,-5.706018,.1637061
2212,10.3,6.8,36.2,-5.706018,.1637061
2215,4.9,3.7,52.1,-6.531951,-3.822792
2217,6.5,5.1,17.9,-6.756104,-4.448353
2222,5.6,4,21.2,-8.598962,-5.29947
2228,13.3,10.9,55.6,1.691133,1.918325
2238,7.3,5.1,34.3,-7.089432,-3.270319
2241,16.1,12.9,24,-2.851723,-.3577047
2266,12.4,7.2,44.4,-3.194468,-.3624218
2269,11.6,8.4,34.3,-2.381816,-1.280437
2283,12.4,7.2,44.4,-3.194468,-.3624218
2284,12.4,7.2,44.4,-3.194468,-.3624218
2293,12.4,7.2,44.4,-3.194468,-.3624218
2297,12.4,7.2,44.4,-3.194468,-.3624218
2298,12.4,7.2,44.4,-3.194468,-.3624218
2301,15.2,14.2,41.4,4.149296,3.549905
2302,16.1,14.5,44.3,4.638199,3.837493
2303,16.1,14.5,44.3,4.638199,3.837493
2304,15.2,14.2,41.4,4.149296,3.549905
2305,15.2,14.2,41.4,4.149296,3.549905
2322,12.9,9.7,36.8,-.423395,.5549309
2324,8.2,5.9,29.6,-3.093012,-.9766985
2325,8.2,5.9,29.6,-3.093012,-.9766985
2327,9.9,6.9,37.4,-2.133704,-.2471605
2330,11.7,9.8,28.7,-.3314325,.3443754
2331,6.5,2.5,28.9,-7.779912,-7.379951
2332,6.5,2.5,28.9,-7.779912,-7.379951
2333,11.6,9.6,33.3,.3789345,.4715095
2334,7.3,6.6,19.3,-3.25132,.3953296
2337,11.6,9.6,33.3,.3789345,.4715095
2338,10.6,7.7,33.5,-2.048631,-.3502539
2339,10,7.8,38.3,-1.34303,-.3170702
2340,10,7.8,38.3,-1.34303,-.3170702
2341,8.7,7.8,24,-1.109571,.2043913
2343,14.4,11.3,31.3,1.009033,-.2834732
2344,11.6,10.9,23.9,1.272601,2.331748
2345,9.3,7.3,22.6,-2.763942,-1.416135
2346,11.6,10.9,23.9,1.272601,2.331748
2347,10.8,9.6,27.1,.0576283,2.068878
2348,10.8,9.6,27.1,.0576283,2.068878
2349,10.8,9.6,27.1,.0576283,2.068878
2350,8.7,7.8,24,-1.109571,.2043913
2351,10.6,8.8,35.7,-1.169524,.7148684
2355,11.7,9.8,28.7,-.3314325,.3443754
2356,7.3,6.6,19.3,-3.25132,.3953296
2357,2.8,2.8,,-5.347271,-2.901932
2358,9.9,6.9,37.4,-2.133704,-.2471605
2359,9.9,6.9,37.4,-2.133704,-.2471605
2360,9.3,7.3,22.6,-2.763942,-1.416135
2361,9.3,7.3,22.6,-2.763942,-1.416135
2362,9.3,7.3,22.6,-2.763942,-1.416135
2364,12,7.6,44.3,-1.508684,-.9657654
2367,9,6.9,26,-3.912204,-1.171932
2368,14.6,11.5,41.1,.849021,1.650366
2370,14.5,12.2,34.8,2.057174,2.14942
2375,7.9,7.1,20.6,-2.530086,-1.206906
2379,11.2,7.4,33.3,-2.269318,-1.697731
2381,9.3,7.3,22.6,-2.763942,-1.416135
2382,11,9,35,-.2700834,.8303165
2420,6.4,3.6,23.6,-7.150693,-7.59914
2421,6.8,3.2,25.5,-6.018377,-6.253171
2445,6.4,4.1,21.2,-7.235139,-4.247565
2446,8.1,4.7,31,-6.892627,-4.638982
2447,6.4,4.1,21.2,-7.235139,-4.247565
2451,11.2,7.9,32.9,-3.657929,-3.445994
2452,8.4,5.9,26.3,-5.368011,-5.757531
2453,9.5,6.9,36.9,-3.579723,-2.489354
2454,11.2,7.9,32.9,-3.657929,-3.445994
2455,11.2,7.9,32.9,-3.657929,-3.445994
2456,8.3,5.4,27.7,-5.923658,-4.492039
2457,6.9,7,,-1.642705,1.136895
2458,10.3,6.5,34.4,-4.431319,-2.99289
2459,7.7,4.1,27.6,-6.541214,-6.025517
2460,6.3,4.1,23.2,-6.761351,-4.833098
2461,7.6,5.5,22.4,-5.612988,-4.135339
2462,16.3,3.2,48.9,-8.9095,-11.23526
2464,6.1,2.9,36.7,-7.964582,-10.41156
2465,8.2,4.7,27.9,-5.835767,-5.811683
2466,6.7,2.5,35.2,-6.60601,-6.78515
2467,5.5,2.4,26.7,-7.13495,-5.2092
2468,5.8,3.7,18.8,-8.994333,-7.097548
2471,8.3,5.4,27.7,-5.923658,-4.492039
2472,8.3,5.4,27.7,-5.923658,-4.492039
2474,7.8,5.7,25.4,-3.724752,-3.820518
2475,8.6,6.3,29,-2.989526,-1.010839
2476,8.6,6.3,29,-2.989526,-1.010839
2477,8.3,5.4,27.7,-5.923658,-4.492039
2478,6.3,3.3,25.5,-6.100158,-5.648699
2479,6.3,3.3,25.5,-6.100158,-5.648699
2481,5.8,4.2,23.8,-4.908986,-5.269398
2482,7.8,4.9,27.6,-4.157018,-4.782136
2492,7.3,4,28,-5.124498,-5.845287
2493,5.5,2.1,24.2,-8.754668,-10.59043
2494,8.3,5.1,28.2,-3.87424,-3.637812
2495,10.3,6.5,34.4,-4.431319,-2.99289
2532,12.4,8.3,29.5,-2.959502,-4.076556
2534,7.5,6.6,14.4,-9.108286,-7.386449
2535,8.1,5.7,19.1,-8.293045,-10.81818
2536,12.7,8.9,27.4,-3.191034,-2.722885
2537,7.5,3.1,28,-8.682192,-8.067123
2538,13.6,13.6,31,2.734142,3.756979
2539,10.5,10.6,17.7,-1.638685,.4880987
2540,16.9,12.5,29.2,-1.969397,-4.104942
2541,16.9,12.5,29.2,-1.969397,-4.104942
2542,5,4.5,0,-5.128086,-1.476415
2543,3.3,0,10.9,-14.29519,-13.05486
2552,8.1,5.7,19.1,-8.293045,-10.81818
2553,0,0,,-13.59684,-16.55872
2554,7.5,6,24.7,-3.635408,-2.346438
2556,15.9,5,47,-9.619381,-7.852581
2557,7.3,4.4,18.9,-6.48807,-4.797698
2558,14.4,12.3,51.6,-.6853516,-.0666477
2559,16.8,9.5,32.6,-3.426692,-2.867214
2561,5.8,0,38.2,-10.9659,-6.576915
2562,13.3,6.7,35.6,-4.508358,-6.083483
2563,11,8.6,32.7,-2.732501,-2.77721
2564,0,0,0,-14.34683,-12.34047
2565,15.9,5,47,-9.619381,-7.852581
2568,5.6,2.4,28,-9.254795,-8.387183
2571,14.5,11.6,35.5,.4794718,.6482311
2573,5.6,2.4,28,-9.254795,-8.387183
2574,16.9,12.5,29.2,-1.969397,-4.104942
2575,5.5,3.6,22.1,-10.01582,-6.499653
2576,14.9,13.5,32.3,2.504987,3.429386
2584,0,,0,,
2601,18.4,17.8,33.5,6.633733,7.964258
2630,7.6,3.3,18.1,-13.2092,-14.01392
2631,10.7,5.5,24.6,-9.100595,-7.859368
2632,11.1,8.2,24.8,-4.013385,-4.429646
2633,12.2,8.5,25.5,-6.635754,-7.122538
2634,11.1,8.2,24.8,-4.013385,-4.429646
2635,9.4,3.1,22.3,-11.09392,-11.33386
2637,0,0,,-16.71419,-16.02892
2638,14.7,7.6,24.5,-8.698109,-10.38497
2639,21.5,21.7,28.9,9.239243,9.936702
2641,28.8,0,30.2,-18.16629,-19.86538
2642,13.4,10.1,21.9,-4.54838,-3.469687
2643,50,0,100,-24.35116,-23.98051
2644,3.1,3,14.2,-5.807554,-3.735914
2645,13.1,8.5,30,-3.959034,-4.021577
2646,19.5,17.7,24,2.678609,2.309606
2647,47.2,41.7,50,25.46286,43.33744
2648,8.9,8.4,17.3,-3.694236,-1.509751
2649,12.2,10.9,21.7,-.737147,-1.436261
2650,5.8,1,11.4,-12.25774,-15.75669
2651,0,0,0,-28.77307,-24.81586
2652,17.6,17.7,26.3,3.269831,9.928376
2653,14.5,8.4,23.9,-7.974874,-9.850868
2655,12.1,10.7,18.7,-1.787398,-5.27715
2657,14.8,10.4,30.3,-2.683302,.0046114
2659,7.4,5,10.6,-10.2783,-6.869953
2660,15,10.9,28.1,-3.065846,-4.099011
2661,13.1,8.5,30,-3.959034,-4.021577
2662,14.5,8.4,23.9,-7.974874,-9.850868
2663,0,0,0,-20.03875,-16.48482
2664,16.6,13.5,30.2,1.550145,.2962742
2666,18.3,6.8,33.6,-9.898679,-9.096588
2667,19.3,14.1,25.8,-.2252726,4.291515
2668,9.8,7,27.1,-4.962493,-3.884421
2669,18.5,0,31.9,-14.09702,-7.687013
2670,14.7,11.3,18.9,-3.915656,-5.606616
2671,19.3,22,17.8,7.194118,8.717998
2672,0,0,,-14.11913,-18.20334
2673,10.1,4.7,28.9,-6.779149,-8.347156
2675,14.7,8.3,26.3,-6.372185,-9.823209
2702,8.5,9.3,21.3,-1.666334,.1952532
2703,13.1,12.1,32.7,2.93225,3.435938
2712,10.9,8.2,36.8,-.7660568,-.3521908
2713,17.9,11.3,43.8,.2339714,4.682511
2714,14,9.6,34.5,-2.119125,-2.259051
2715,8.9,3.6,36.9,-4.596027,-4.393147
2717,10.4,7,32.7,-2.758971,-1.876626
2718,16.3,13.5,42.3,5.220925,4.262329
2719,12.5,8.4,35.5,-2.194104,-2.328932
2720,17.4,16.5,36.9,6.070178,6.511987
2721,21.2,18.3,48.8,8.076869,7.583848
2722,17.4,16.5,36.9,6.070178,6.511987
2723,19,17,50,6.512904,7.235029
2724,26.7,22.3,53.5,12.13826,11.34867
2725,20.2,16.6,39,7.505869,8.234423
2726,13.9,10.6,31.4,.4241434,.9359299
2738,9.7,3.2,33.1,-7.316971,-7.039105
2739,7.2,4.6,22.9,-6.574114,-4.291005
2740,17.5,16.4,40.7,5.462959,4.391854
2741,17.5,16.4,40.7,5.462959,4.391854
2742,17.5,16.4,40.7,5.462959,4.391854
2743,13.3,10.9,33.4,.950828,2.041034
2744,19.1,17.2,55.4,7.277434,6.286236
2745,14.4,11.5,37,.8930626,.4248915
2746,17.5,18,41.9,8.05911,6.778857
2747,12.3,7.3,47.3,-1.839299,.0413745
2748,14,9.6,34.5,-2.119125,-2.259051
2760,9.8,8.5,30.6,-.0913181,1.081721
2761,9.8,8.5,30.6,-.0913181,1.081721
2762,10.9,7.2,40.7,-2.018118,-.0230182
2763,10.6,4.9,20.5,-3.655415,-7.945671
2764,7.7,7.1,26.1,-1.183019,-1.030671
2766,10.9,8.2,36.8,-.7660568,-.3521908
2767,11.1,7.6,34.6,-2.055852,-1.073668
2768,11.1,7.6,34.6,-2.055852,-1.073668
2769,9.2,7.6,28.2,-2.735191,-.7580465
2770,7.6,3.9,35.3,-6.299027,-4.303344
2771,7.9,5.4,26.5,-4.651902,-2.085841
2777,10.1,7.2,27.6,-3.036165,-2.46542
2779,10.7,11.2,25.8,3.382595,4.696961
2780,15.1,14.2,36.9,4.246556,4.227474
2783,11.2,7.4,33.3,-2.269318,-1.697731
2790,10.8,7.3,26.3,-3.018191,-2.11634
2791,0,0,0,-16.14935,-19.04062
2801,12.7,8.1,32.5,-4.301981,-3.067587
2802,9.5,7.1,39.8,-3.115217,-1.027741
2804,13,9.2,27.3,-1.280938,.8274691
2806,9.1,6.1,33.9,-3.610614,-2.722913
2807,10.4,8.7,19.6,-3.859539,-4.034042
2808,7.5,4.6,35,-3.597061,-2.267475
2809,12.9,9.3,34.4,-1.679754,-1.479333
2812,7.3,7.2,19.2,-1.558448,2.826525
2813,10.2,6.4,24.5,-5.704203,-2.617426
2814,13.8,11,41.3,.4101572,1.378595
2815,0,0,,-10.43147,-4.385911
2816,13.2,10.5,36.3,1.096269,1.869323
2817,9.1,10.1,26.2,.7136084,1.682098
2818,10,5.8,34.1,-4.960469,-4.830779
2822,13.5,12.1,44.9,1.102034,2.905626
2823,10.6,8.5,31.1,-.983674,1.35838
2824,14.5,7.7,43.9,-2.560273,-2.496558
2825,10.9,7.6,37.7,-2.537876,2.918779
2826,9,4.3,20.4,-7.617814,-3.302072
2827,14.6,12,35.2,1.825921,5.060033
2828,12,9,29,-1.328038,-1.17402
2829,13.8,11,41.3,.4101572,1.378595
2830,14.2,10.9,43.9,.5390123,.7990173
2831,10.6,8.5,31.1,-.983674,1.35838
2832,13.5,10.7,43.3,.681514,2.75717
2833,15.4,11.5,27.7,1.119699,4.767058
2835,9.9,8.5,19,-5.34393,-4.270111
2836,0,0,,-10.07634,-17.56111
2837,12.7,8.1,32.5,-4.301981,-3.067587
2838,10.2,9.2,36.9,-.3495768,-.0421904
2839,13.1,8.8,29.4,-1.467973,-.1613133
2840,12.4,9.2,34.5,-2.031639,-2.087515
2842,10.1,7,27.7,-3.606132,-3.211491
2852,10.9,8.4,28.4,-3.018206,-1.161101
2857,12.3,11.3,29.5,.12265,2.061829
2858,10.2,10.1,27.1,3.20505,14.13702
2859,15.7,13.7,45.3,3.311809,4.668391
2860,15.2,14.7,43.2,5.030662,4.980991
2861,15,13.6,37.3,3.372011,3.916167
2862,15.2,14.7,43.2,5.030662,4.980991
2863,15.9,16.8,53.9,7.728099,7.34221
2864,11.5,7.5,35.7,-2.511388,-2.862178
2865,8.7,5.5,28.8,-5.136526,-4.961554
2871,12.1,10.4,29.7,-.3584743,.5281729
2872,37.5,29.7,52.9,18.35826,22.49407
2873,8.6,0,45.7,-11.5979,-9.76397
2874,5.1,4.3,14.6,-5.218329,-4.985255
2875,13.8,11.9,57.1,3.823721,-1.246669
2876,10.8,0,52,-10.8401,-6.544777
2877,13.5,12.1,44.9,1.102034,2.905626
2878,12.1,7.8,28.4,-2.743625,-2.025641
2879,11.7,8.7,29.4,-3.231805,-2.675475
2880,11.7,8.7,29.4,-3.231805,-2.675475
2881,6.2,5.6,20,-3.368168,-2.435231
2882,7.1,3,25.2,-8.981614,-8.176054
2883,11.7,8.7,29.4,-3.231805,-2.675475
2885,13.6,12.5,30.1,.7530642,2.469013
2886,14.9,11.7,33.6,.4634668,.6120035
2887,14.6,12.1,35.2,1.450079,1.944529
2888,15.1,11,43,.4469109,1.374807
2889,14.6,12.1,35.2,1.450079,1.944529
2891,11.1,7.6,26.1,-3.673836,-2.506494
2892,8.7,6.8,23.9,-4.257959,-1.730279
2893,15.9,13.6,39.4,2.311614,2.67622
2894,3.1,4.9,0,-2.20281,2.392051
2895,16.7,15.7,41.9,5.001921,3.767529
2896,14.5,7.7,43.9,-2.560273,-2.496558
2898,14.8,13.1,36.6,4.115554,8.967934
2901,14.9,11.6,46.5,.7219597,1.122034
2902,14.9,11.6,46.5,.7219597,1.122034
2903,14.9,11.6,46.5,.7219597,1.122034
2904,14.7,11,40.9,.0002861,-.9106283
2905,12.6,12,35.9,2.084933,1.405109
2906,7.5,5.3,28.4,-5.83495,-3.015979
2907,14.4,14.2,40.3,4.851173,2.828548
2908,12,10.2,51.3,.792495,.8362467
2909,12.8,13.7,43.6,4.56686,4.831676
2910,10.9,9.5,30.4,-1.122785,-.5924816
2911,13.8,12,32.5,1.579843,2.11277
2912,2.9,3,0,-5.221892,-8.156332
2914,16.3,14.9,33.9,4.188973,3.984593
2915,15.3,9.7,44.9,-1.665826,-2.58158
2916,12,9.7,30.9,-1.258478,-1.21304
2917,10.4,7.7,33.2,-2.127688,-2.498506
2918,12,10.2,51.3,.792495,.8362467
2919,14.3,10.7,34.9,.618395,.9262163
2920,14.8,10.5,38.4,.2277584,1.026288
2921,8.5,7.3,27.9,-1.880718,-2.068195
2940,14.7,11,40.9,.0002861,-.9106283
3031,8.1,5.3,32,-5.609912,-4.236532
3032,6.5,6.5,15.7,-3.263794,.1415777
3033,5.3,5.8,13.9,-2.053022,-.981064
3034,7.2,6.1,20.3,-4.674613,-.99097
3036,8.3,5.9,24.4,-2.799959,-1.13179
3037,11,8.8,25.4,-.6879322,1.926166
3038,10.3,9.4,31.8,.1457562,1.80703
3040,7.2,6.1,20.3,-4.674613,-.99097
3041,10.3,9.4,31.8,.1457562,1.80703
3042,12.8,11.3,33.3,2.270248,5.914155
3043,6.8,4.9,19.3,-6.631409,-6.073704
3044,7.9,6.1,21.9,-1.819706,1.173887
3045,11.1,8.1,38.2,-1.613197,-.3423676
3046,7.1,4.8,27.2,-4.884559,-1.485936
3047,12.7,11.1,31.6,.1201044,1.826463
3048,12.3,12,33.8,-.0564737,.1375809
3049,7.2,6.1,21.6,-5.309639,-2.355603
3051,10,6.8,36.1,-1.736622,-.1780431
3052,8.3,6.1,24.8,-1.923354,-.0348352
3053,7.8,6.3,22.6,-3.019668,-2.770557
3054,8.1,6,26.9,-3.833867,-3.161403
3055,12,9.7,36,.8392021,.82467
3057,4.4,4.5,13.1,-4.625911,-4.251451
3060,15.8,14.1,42.8,4.279402,4.241554
3061,15.8,14.1,42.8,4.279402,4.241554
3062,11.2,8.7,31.3,-1.31036,-.3193253
3063,7.3,5.9,25.3,-4.425393,-2.259165
3064,12.4,12.2,27,1.667092,3.519643
3070,6.1,5.2,20.5,-3.031463,-2.83937
3071,6.6,3.9,27.8,-6.378344,-6.60238
3073,9.7,6.5,31.2,-3.306374,-1.58516
3076,7.8,4.9,38.3,-2.957545,-1.341539
3077,11.9,12.4,27.2,2.01602,2.898568
3079,9.7,6.5,31.2,-3.306374,-1.58516
3082,9.6,9.1,21.8,-1.556556,-2.662487
3084,10,10.7,16,-.0482901,-1.41204
3086,11.3,9.2,29.8,-1.214328,1.415369
3087,5.3,3.2,23.5,-5.676939,-4.802943
3101,24.6,21.7,64.5,10.13333,14.06486
3102,15,12.1,40.6,1.41283,1.819732
3103,13.8,12.1,37.4,2.311608,3.637523
3104,11.4,9.9,33.4,-1.691611,-1.284175
3105,24.6,21.7,64.5,10.13333,14.06486
3106,9.2,6.3,31,-3.109241,-.842189
3107,13.8,12.1,37.4,2.311608,3.637523
3108,13.8,12.1,37.4,2.311608,3.637523
3109,8.6,6,30.3,-4.168381,-3.922974
3110,5.8,2.9,26,-5.971718,-4.661727
3111,13.8,12.1,37.4,2.311608,3.637523
3215,6.5,2.8,19.7,-14.50459,-9.22064
3216,19.3,14.2,49.7,3.193459,5.236732
3217,16,12.5,38,.8093996,-2.362304
3218,7.2,5.6,16.3,-6.360987,-3.203159
3220,12.8,10.8,26.9,-.5169918,-.0218508
3221,10.9,7.9,38.2,-4.547826,-3.080986
3222,17.2,11.5,39.5,.0364056,-.5684328
3223,12.2,10.1,27.7,-1.887647,.8904377
3224,7.6,5.8,16.9,-6.703757,-3.404186
3225,15.2,10.8,38.5,.4253033,2.074386
3226,12.2,8.8,28.2,-5.855413,-5.45347
3227,9.7,6.7,24.3,-7.502349,-6.566114
3229,8.8,5.6,24,-5.815732,-4.770554
3230,15.6,13.3,44,1.939629,2.20414
3231,29.9,30.8,41.4,20.08341,16.90135
3233,33.1,21.4,64,10.2963,17.21258
3234,13.2,11.7,33.3,2.664192,3.800209
3235,19,20.3,35,9.165319,9.131186
3237,11.1,10.6,25.3,-1.719759,-2.624206
3238,9.4,7.5,40,-6.170829,-1.398754
3240,16.4,18.2,23.4,6.522954,8.520535
3241,12.5,10.4,25.7,-4.228051,-3.293364
3242,9.8,8.8,34.8,-2.41995,-1.13393
3243,15.3,14.1,35.8,2.696461,2.439688
3244,12,9.4,28.2,-.6372067,-1.042637
3245,6.5,5.3,20.3,-7.077995,-6.879523
3246,15.2,13.8,31.6,2.394279,3.49245
3247,15.2,13.8,31.6,2.394279,3.49245
3249,9.4,6.8,21.1,-5.665557,-4.536488
3251,22.4,21.1,43.2,8.329393,11.52245
3252,11.9,11.9,27.5,1.191743,-.4581409
3253,12.8,9.5,27.1,-3.182632,-3.071736
3254,10.8,8.4,19.5,-5.321211,-4.317433
3255,9.6,3.4,30.9,-9.081342,-4.64013
3256,13.2,8.8,40.9,-1.386987,-.3814079
3257,13.5,8.1,25.1,-4.002556,-5.703655
3258,11.9,10.7,20.8,.7109844,3.950152
3259,12.9,7.8,35.6,-9.764012,-5.92309
3260,12.8,11.2,24.9,-.7399424,-2.31481
3261,7.5,5,21.5,-5.78116,-5.629868
3262,11.8,8,33.3,-2.683263,-.6730461
3263,14,12.6,37.4,2.413074,2.511975
3264,8.9,5.6,47.1,-3.982842,-3.461795
3266,16.8,13.9,38.7,1.412244,3.719159
3268,12.7,12.9,22.6,2.057793,-1.073312
3269,11.1,7.1,33.1,-4.693245,-2.593986
3272,9.6,3.4,30.9,-9.081342,-4.64013
3273,21.4,15.9,38.1,.8878788,4.75352
3274,16.8,13.9,38.7,1.412244,3.719159
3275,15,12.1,40.5,2.081813,3.980578
3276,11.9,11.9,27.5,1.191743,-.4581409
3278,12.7,11.5,30.4,.2200441,-.1213236
3279,16.8,13.1,37.5,2.485573,1.522917
3280,16.7,17.7,23.9,7.339595,4.919777
3281,7.5,7.4,23.5,-.9397274,-.4523951
3282,19.2,13,46.7,.6883974,2.45971
3284,7.4,3.8,39,-6.361958,-2.628721
3285,13.5,9.6,37.6,-1.451784,-2.293504
3287,10.1,4.6,32.2,-6.162358,-4.319101
3289,12.8,10.8,26.9,-.5169918,-.0218508
3290,8.3,8.1,19.2,-1.121972,2.615192
3291,0,0,0,-17.1306,-32.68368
3293,30.9,13,78.6,3.873977,7.051498
3298,12.8,9.5,27.1,-3.182632,-3.071736
3299,12.8,9.5,27.1,-3.182632,-3.071736
3301,13.9,11.4,37.6,.8116821,2.077225
3302,13.9,11.4,37.6,.8116821,2.077225
3303,12.8,11.3,38.4,1.015239,.8357933
3304,8.2,5.4,29.2,-5.070788,-5.684202
3305,13.9,11.4,37.6,.8116821,2.077225
3307,13.8,10.2,44.8,-.1773289,-.3507393
3431,12.1,8.5,37.5,-2.002916,-1.066697
3435,12.1,8.5,37.5,-2.002916,-1.066697
3440,11.4,10.7,24.8,-.3827074,-2.244421
3441,7.2,11,0,1.599871,-7.438709
3442,8.9,8.7,25.5,-.4699381,-.5899542
3443,6.1,0,21.1,-12.45077,-13.26386
3444,9,5.4,23.4,-7.282275,-7.616544
3445,11.8,11.7,23.7,.1692564,1.056995
3446,12.2,9.5,37.5,-1.540449,-2.38617
3447,11.4,9.4,30.7,-3.463834,-2.96554
3448,12.5,10.4,31.1,-2.407413,-6.699804
3449,8.8,5.5,22.3,-8.017359,-3.226281
3450,5.9,3,16.9,-13.02411,-10.03903
3451,22.8,20,46.9,9.342504,7.585603
3452,15.6,9.5,48.4,-1.102531,.6370173
3455,13.7,12.1,35.3,.4875418,-2.281826
3456,17.9,18.4,29.7,5.936575,8.151673
3457,11.6,5.3,29.7,-7.245889,-1.65044
3458,8.1,5.1,21.3,-5.964272,-5.714891
3461,8.1,5.3,37.7,-5.296162,-4.601959
3462,8.8,6.6,30.2,-5.516229,1.870368
3464,8.8,8.7,14.1,-1.467875,1.652464
3465,14,12.9,35.9,1.868966,2.287927
3466,16.8,13.1,35.3,2.758409,5.722109
3467,7.2,5.5,21.7,-5.854327,-5.385604
3468,8.1,5.1,21.3,-5.964272,-5.714891
3469,12.2,9.5,37.5,-1.540449,-2.38617
3470,14.1,10.3,41.9,-.9842607,-1.215386
3561,15,10,38.2,-1.338244,-.3406096
3570,21.4,18.8,38.5,7.951001,5.662668
3574,16.8,17,29.8,5.193669,6.554566
3575,32.1,32.3,31.3,18.15896,18.59424
3576,17.1,14.4,31.5,2.761427,3.380206
3579,22.7,12,51.1,-2.261238,1.047568
3580,9.3,6,19.4,-8.22302,-10.5923
3581,19.5,12.2,53.3,.2472784,1.172473
3582,22.9,17.4,47.3,5.312264,4.034748
3583,14.6,16.2,19.7,3.534148,11.60339
